Serial Number,Team Name,Driver Name,Track Name,File Path
1908,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap43.wav
1909,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap44.wav
1910,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap45.wav
1911,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap46.wav
1912,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap47.wav
1913,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap48.wav
1914,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap49.wav
1915,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap50.wav
1916,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap51.wav
1917,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap52.wav
1918,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap53.wav
1919,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap54.wav
1920,RedBullRacingHondaRBPT,SergioPerez11,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/RedBullRacingHondaRBPT_SergioPerez11_AutodromoNazionaleMonza^Italy_lap55.wav
1921,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap1.wav
1922,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap2.wav
1923,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap3.wav
1924,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap4.wav
1925,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap5.wav
1926,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap6.wav
1927,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap7.wav
1928,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap8.wav
1929,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap9.wav
1930,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap10.wav
1931,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap11.wav
1932,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap12.wav
1933,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap13.wav
1934,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap14.wav
1935,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap15.wav
1936,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap16.wav
1937,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap17.wav
1938,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap19.wav
1939,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap20.wav
1940,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap21.wav
1941,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap22.wav
1942,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap23.wav
1943,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap24.wav
1944,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap25.wav
1945,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap26.wav
1946,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap27.wav
1947,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap28.wav
1948,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap29.wav
1949,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap30.wav
1950,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap31.wav
1951,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap32.wav
1952,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap33.wav
1953,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap34.wav
1954,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap35.wav
1955,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap36.wav
1956,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap37.wav
1957,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap38.wav
1958,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap39.wav
1959,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap40.wav
1960,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap41.wav
1961,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap42.wav
1962,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap43.wav
1963,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap44.wav
1964,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap45.wav
1965,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap46.wav
1966,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap47.wav
1967,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap48.wav
1968,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap49.wav
1969,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap50.wav
1970,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap51.wav
1971,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap52.wav
1972,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap53.wav
1973,WilliamsMercedes,FrancoColapinto43,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_FrancoColapinto43_AutodromoNazionaleMonza^Italy_lap54.wav
1974,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap1.wav
1975,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap2.wav
1976,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap3.wav
1977,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap4.wav
1978,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap5.wav
1979,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap6.wav
1980,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap7.wav
1981,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap8.wav
1982,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap9.wav
1983,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap10.wav
1984,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap11.wav
1985,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap12.wav
1986,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap13.wav
1987,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap14.wav
1988,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap15.wav
1989,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap16.wav
1990,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap18.wav
1991,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap19.wav
1992,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap20.wav
1993,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap21.wav
1994,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap22.wav
1995,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap23.wav
1996,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap24.wav
1997,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap25.wav
1998,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap26.wav
1999,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap27.wav
2000,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap28.wav
2001,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap29.wav
2002,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap30.wav
2003,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap31.wav
2004,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap32.wav
2005,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap33.wav
2006,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap34.wav
2007,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap35.wav
2008,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap36.wav
2009,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap37.wav
2010,WilliamsMercedes,AlexanderAlbon23,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/WilliamsMercedes_AlexanderAlbon23_AutodromoNazionaleMonza^Italy_lap38.wav
