Serial Number,Team Name,Driver Name,Track Name,File Path
1071,WilliamsMercedes,AlexanderAlbon23,BahrainInternationalCircuitSakhir^Bahrain,/Volumes/Sandhya TB2/F1_LAP_DATA/BahrainInternationalCircuitSakhir^Bahrain_LAP/WilliamsMercedes_AlexanderAlbon23_BahrainInternationalCircuitSakhir^Bahrain_lap57.wav
1072,WilliamsMercedes,AlexanderAlbon23,BahrainInternationalCircuitSakhir^Bahrain,/Volumes/Sandhya TB2/F1_LAP_DATA/BahrainInternationalCircuitSakhir^Bahrain_LAP/WilliamsMercedes_AlexanderAlbon23_BahrainInternationalCircuitSakhir^Bahrain_lap58.wav
1073,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap1.wav
1074,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap2.wav
1075,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap3.wav
1076,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap4.wav
1077,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap5.wav
1078,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap6.wav
1079,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap7.wav
1080,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap8.wav
1081,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap9.wav
1082,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap10.wav
1083,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap11.wav
1084,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap12.wav
1085,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap13.wav
1086,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap14.wav
1087,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap15.wav
1088,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap16.wav
1089,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap17.wav
1090,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap18.wav
1091,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap19.wav
1092,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap20.wav
1093,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap21.wav
1094,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap22.wav
1095,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap23.wav
1096,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap24.wav
1097,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap25.wav
1098,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap26.wav
1099,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap27.wav
1100,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap28.wav
1101,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap29.wav
1102,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap30.wav
1103,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap31.wav
1104,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap33.wav
1105,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap34.wav
1106,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap35.wav
1107,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap36.wav
1108,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap37.wav
1109,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap38.wav
1110,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap39.wav
1111,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap40.wav
1112,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap41.wav
1113,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap42.wav
1114,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap43.wav
1115,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap44.wav
1116,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap45.wav
1117,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap46.wav
1118,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap47.wav
1119,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap48.wav
1120,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap49.wav
1121,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap50.wav
1122,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap51.wav
1123,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap52.wav
1124,AlpineRenault,EstebanOcon31,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_EstebanOcon31_AutodromoNazionaleMonza^Italy_lap53.wav
1125,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap1.wav
1126,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap2.wav
1127,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap3.wav
1128,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap4.wav
1129,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap5.wav
1130,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap6.wav
1131,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap7.wav
1132,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap8.wav
1133,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap9.wav
1134,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap10.wav
1135,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap12.wav
1136,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap13.wav
1137,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap14.wav
1138,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap15.wav
1139,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap16.wav
1140,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap17.wav
1141,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap18.wav
1142,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap19.wav
1143,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap20.wav
1144,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap21.wav
1145,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap22.wav
1146,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap23.wav
1147,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap24.wav
1148,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap25.wav
1149,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap26.wav
1150,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap27.wav
1151,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap28.wav
1152,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap29.wav
1153,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap30.wav
1154,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap31.wav
1155,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap33.wav
1156,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap34.wav
1157,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap35.wav
1158,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap36.wav
1159,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap37.wav
1160,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap38.wav
1161,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap39.wav
1162,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap40.wav
1163,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap41.wav
1164,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap42.wav
1165,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap43.wav
1166,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap44.wav
1167,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap45.wav
1168,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap46.wav
1169,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap47.wav
1170,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap48.wav
1171,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap49.wav
1172,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap50.wav
1173,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap51.wav
1174,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap52.wav
1175,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap53.wav
1176,AlpineRenault,PierreGasly10,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AlpineRenault_PierreGasly10_AutodromoNazionaleMonza^Italy_lap54.wav
1177,AstonMartinAramcoMercedes,LanceStroll18,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AstonMartinAramcoMercedes_LanceStroll18_AutodromoNazionaleMonza^Italy_lap1.wav
1178,AstonMartinAramcoMercedes,LanceStroll18,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AstonMartinAramcoMercedes_LanceStroll18_AutodromoNazionaleMonza^Italy_lap2.wav
1179,AstonMartinAramcoMercedes,LanceStroll18,AutodromoNazionaleMonza^Italy,/Volumes/Sandhya TB2/F1_LAP_DATA/AutodromoNazionaleMonza^Italy_LAP/AstonMartinAramcoMercedes_LanceStroll18_AutodromoNazionaleMonza^Italy_lap3.wav
