Serial Number,Team Name,Driver Name,Track Name,File Path
3008,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap31.wav
3009,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap32.wav
3010,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap33.wav
3011,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap34.wav
3012,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap35.wav
3013,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap36.wav
3014,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap37.wav
3015,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap38.wav
3016,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap39.wav
3017,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap40.wav
3018,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap41.wav
3019,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap42.wav
3020,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap43.wav
3021,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap44.wav
3022,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap46.wav
3023,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap47.wav
3024,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap48.wav
3025,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap49.wav
3026,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap50.wav
3027,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap51.wav
3028,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap52.wav
3029,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap53.wav
3030,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap54.wav
3031,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap55.wav
3032,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap56.wav
3033,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap57.wav
3034,AlpineRenault,EstebanOcon31,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AlpineRenault_EstebanOcon31_AlbertParkCircuitMelbourne^Australia_lap58.wav
3035,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap1.wav
3036,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap2.wav
3037,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap3.wav
3038,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap4.wav
3039,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap5.wav
3040,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap6.wav
3041,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap7.wav
3042,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap8.wav
3043,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap9.wav
3044,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap10.wav
3045,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap11.wav
3046,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap12.wav
3047,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap13.wav
3048,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap14.wav
3049,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap15.wav
3050,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap16.wav
3051,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap17.wav
3052,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap19.wav
3053,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap20.wav
3054,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap21.wav
3055,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap22.wav
3056,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap23.wav
3057,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap24.wav
3058,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap25.wav
3059,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap26.wav
3060,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap27.wav
3061,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap28.wav
3062,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap29.wav
3063,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap30.wav
3064,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap31.wav
3065,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap32.wav
3066,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap33.wav
3067,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap34.wav
3068,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap35.wav
3069,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap36.wav
3070,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap37.wav
3071,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap38.wav
3072,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap39.wav
3073,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap40.wav
3074,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap41.wav
3075,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap42.wav
3076,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap44.wav
3077,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap45.wav
3078,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap46.wav
3079,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap47.wav
3080,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap48.wav
3081,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap49.wav
3082,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap50.wav
3083,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap51.wav
3084,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap52.wav
3085,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap53.wav
3086,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap54.wav
3087,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap55.wav
3088,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap56.wav
3089,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap57.wav
3090,AstonMartinAramcoMercedes,FernandoAlonso14,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_FernandoAlonso14_AlbertParkCircuitMelbourne^Australia_lap58.wav
3091,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap1.wav
3092,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap2.wav
3093,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap3.wav
3094,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap4.wav
3095,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap5.wav
3096,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap6.wav
3097,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap7.wav
3098,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap8.wav
3099,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap10.wav
3100,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap11.wav
3101,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap12.wav
3102,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap13.wav
3103,AstonMartinAramcoMercedes,LanceStroll18,AlbertParkCircuitMelbourne^Australia,/Volumes/Sandhya TB2/F1_LAP_DATA/AlbertParkCircuitMelbourne^Australia_LAP/AstonMartinAramcoMercedes_LanceStroll18_AlbertParkCircuitMelbourne^Australia_lap14.wav
